time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity
2020/11/26/18:06:46.008035,224,1606410406,7762908,,-0.517863452435,-0.0193947292864
2020/11/26/18:06:46.052931,225,1606410406,52598953,,-0.51172888279,-0.00382216367871
2020/11/26/18:06:46.096234,226,1606410406,95911026,,-0.51172888279,0.00226331385784
2020/11/26/18:06:46.140918,227,1606410406,140578985,,-0.513773739338,-0.000703382247593
2020/11/26/18:06:46.186080,228,1606410406,185755968,,-0.516841053963,-0.00880970805883
2020/11/26/18:06:46.230418,229,1606410406,230144977,,-0.513773739338,-0.00301914755255
2020/11/26/18:06:46.275237,230,1606410406,274952888,,-0.51172888279,0.00424627261236
2020/11/26/18:06:46.318594,231,1606410406,318240880,,-0.519908368587,-0.0129538457841
2020/11/26/18:06:46.362864,232,1606410406,362515926,,-0.517863452435,-0.0120815299451
2020/11/26/18:06:46.406560,233,1606410406,406284093,,-0.526042938232,-0.0288437027484
2020/11/26/18:06:46.450748,234,1606410406,450408935,,-0.517863452435,-0.0110199311748
2020/11/26/18:06:46.494443,235,1606410406,494210004,,-0.519908368587,-0.00770763959736
2020/11/26/18:06:46.539535,236,1606410406,539165973,,-0.515818595886,0.00428313435987
2020/11/26/18:06:46.584520,237,1606410406,584044933,,-0.516841053963,0.0053812568076
2020/11/26/18:06:46.627785,238,1606410406,627466917,,-0.517863452435,0.00252576870844
2020/11/26/18:06:46.673161,239,1606410406,672849893,,-0.517863452435,0.00110089441296
2020/11/26/18:06:46.716698,240,1606410406,716321945,,-0.520930767059,-0.00670755328611
2020/11/26/18:06:46.759895,241,1606410406,759531021,,-0.518885910511,-0.00364385824651
2020/11/26/18:06:46.804965,242,1606410406,804668903,,-0.527065396309,-0.0210539102554
2020/11/26/18:06:46.848897,243,1606410406,848548889,,-0.519908368587,-0.00704124197364
2020/11/26/18:06:46.892033,244,1606410406,891678094,,-0.521953225136,-0.0057124258019
